target_body_name;launch_date_YYYY-MM-DD;tof_days_d;delta_v_km_s;r1_total_corrected_x_km;r1_total_corrected_y_km;r1_total_corrected_z_km;v1_transfer_x_km_s;v1_transfer_y_km_s;v1_transfer_z_km_s;r2_total_corrected_x_km;r2_total_corrected_y_km;r2_total_corrected_z_km;v2_transfer_x_km_s;v2_transfer_y_km_s;v2_transfer_z_km_s
Callisto;2025-09-08 00:00:00.000;979.5530589654488;14.73591996951701;145171127.20593402;-35960247.42366111;-15561569.65670254;5.846787943856266;34.96874669292011;15.263782782116568;-810922456.0943016;43054910.66529745;18062826.0352079;-1.4711122356595134;-6.4412641065058525;-2.811949882796836
Callisto;2025-09-18 00:00:00.000;970.0;13.73757251760961;149182751.95987347;-12818395.271981187;-5530281.345875141;1.9141900021244456;35.22737639699202;15.879555133059752;-810922456.0943016;43054910.66529745;18062826.0352079;-1.5374471260235802;-6.429294331975697;-2.9001183605901004
Callisto;2025-09-18 00:00:00.000;902.8298689494972;14.226310516253005;149182751.95987347;-12818395.271981187;-5530281.345875141;1.9141900021244456;35.22737639699202;15.879555133059752;-810922456.0943016;43054910.66529745;18062826.0352079;-1.5374471260235802;-6.429294331975697;-2.9001183605901004
Callisto;2025-09-18 00:00:00.000;965.3627003484409;13.745592667902818;149182751.95987347;-12818395.271981187;-5530281.345875141;1.9141900021244456;35.22737639699202;15.879555133059752;-810922456.0943016;43054910.66529745;18062826.0352079;-1.5374471260235802;-6.429294331975697;-2.9001183605901004
Callisto;2025-08-09 00:00:00.000;960.0866033630108;16.515311340500254;109075878.9815572;-96847571.14140975;-41955751.508297935;17.248522743677455;30.73166610635509;15.113156200225248;-805477956.81033;96701148.0019384;17718746.085187018;-2.135354162836476;-5.979145409211981;-2.89805538797696
Callisto;2025-08-19 00:00:00.000;943.3495042311528;16.277708482648855;124807775.41795865;-78573643.26695292;-34041425.83197048;13.688370975330937;30.739472636742192;18.654267625711107;-796317119.6879431;149903670.20921206;17293298.700300112;-3.4484995434847394;-5.519318281984892;-3.4339753716857677
Callisto;2025-08-19 00:00:00.000;1000.0;16.506684490605153;124807775.41795865;-78573643.26695292;-34041425.83197048;13.439348045346955;33.00313838541401;14.35072200194074;-810922456.0943016;43054910.66529745;18062826.0352079;-1.219111643873242;-6.316927150475154;-2.7457072376594667
Callisto;2025-08-19 00:00:00.000;910.7809613543228;15.36219222440386;124807775.41795865;-78573643.26695292;-34041425.83197048;13.439348045346955;33.00313838541401;14.35072200194074;-810922456.0943016;43054910.66529745;18062826.0352079;-1.219111643873242;-6.316927150475154;-2.7457072376594667
Callisto;2025-08-29 00:00:00.000;940.0;15.687410686205194;136976422.05881432;-58081446.1110052;-25151454.678813413;9.883693316330923;32.70865073414165;17.804652695791496;-805477956.81033;96701148.0019384;17718746.085187018;-2.46998474991379;-5.97846625979648;-3.282078462612521
Callisto;2025-08-29 00:00:00.000;892.991048367725;15.432062380892392;136976422.05881432;-58081446.1110052;-25151454.678813413;9.883693316330923;32.70865073414165;17.804652695791496;-805477956.81033;96701148.0019384;17718746.085187018;-2.46998474991379;-5.97846625979648;-3.282078462612521
Callisto;2025-08-29 00:00:00.000;990.0;15.149409848745304;136976422.05881432;-58081446.1110052;-25151454.678813413;9.703279316125284;34.16830756114512;14.870182076866463;-810922456.0943016;43054910.66529745;18062826.0352079;-1.3653801659695952;-6.3940104903907065;-2.782329290355056
Callisto;2025-08-29 00:00:00.000;1034.2599447956763;13.77303634834264;136976422.05881432;-58081446.1110052;-25151454.678813413;9.703279316125284;34.16830756114512;14.870182076866463;-810922456.0943016;43054910.66529745;18062826.0352079;-1.3653801659695952;-6.3940104903907065;-2.782329290355056
Callisto;2025-08-29 00:00:00.000;1085.4546729812243;16.58825731859639;136976422.05881432;-58081446.1110052;-25151454.678813413;9.703279316125284;34.16830756114512;14.870182076866463;-810922456.0943016;43054910.66529745;18062826.0352079;-1.3653801659695952;-6.3940104903907065;-2.782329290355056
Callisto;2025-09-08 00:00:00.000;980.0;14.198080193877082;145169912.2587106;-35951675.66175912;-15558606.456413984;5.845691434048782;34.969032355970086;15.26487573457371;-810922456.0943016;43054910.66529745;18062826.0352079;-1.47101674094534;-6.441157508613703;-2.8120823968949544
Callisto;2025-09-08 00:00:00.000;935.256015785112;14.19800265394691;145169912.2587106;-35951675.66175912;-15558606.456413984;5.845691434048782;34.969032355970086;15.26487573457371;-810922456.0943016;43054910.66529745;18062826.0352079;-1.47101674094534;-6.441157508613703;-2.8120823968949544
Callisto;2025-09-08 00:00:00.000;890.4569142006857;13.189865454824306;145169912.2587106;-35951675.66175912;-15558606.456413984;5.845691434048782;34.969032355970086;15.26487573457371;-810922456.0943016;43054910.66529745;18062826.0352079;-1.47101674094534;-6.441157508613703;-2.8120823968949544
Callisto;2025-09-18 00:00:00.000;970.0;13.744494249594544;149182887.42466256;-12815166.06314828;-5536228.98638046;1.9140367835359064;35.20733545937345;15.92392974467836;-810922456.0943016;43054910.66529745;18062826.0352079;-1.5374333521801624;-6.4256040350079004;-2.9082977730797768
Callisto;2025-09-18 00:00:00.000;923.277660153174;13.168496374154456;149182887.42466256;-12815166.06314828;-5536228.98638046;1.9140367835359064;35.20733545937345;15.92392974467836;-810922456.0943016;43054910.66529745;18062826.0352079;-1.5374333521801624;-6.4256040350079004;-2.9082977730797768
Callisto;2025-09-18 00:00:00.000;900.8885426078792;12.854687770155858;149182887.42466256;-12815166.06314828;-5536228.98638046;1.9140367835359064;35.20733545937345;15.92392974467836;-810922456.0943016;43054910.66529745;18062826.0352079;-1.5374333521801624;-6.4256040350079004;-2.9082977730797768
Callisto;2025-09-18 00:00:00.000;970.0;13.735864564794444;149191734.93461812;-12811295.17546122;-5526425.552333234;1.9126091244974148;35.22807364641508;15.875235460099152;-810922456.0943016;43054910.66529745;18062826.0352079;-1.537603355331557;-6.429762810827353;-2.8994761868243035
Callisto;2025-09-18 00:00:00.000;1055.4301611731794;12.904400633092436;149191734.93461812;-12811295.17546122;-5526425.552333234;1.9126091244974148;35.22807364641508;15.875235460099152;-810922456.0943016;43054910.66529745;18062826.0352079;-1.537603355331557;-6.429762810827353;-2.8994761868243035
Callisto;2025-09-18 00:00:00.000;886.0617230053201;12.40860082628597;149191734.93461812;-12811295.17546122;-5526425.552333234;1.9126091244974148;35.22807364641508;15.875235460099152;-810922456.0943016;43054910.66529745;18062826.0352079;-1.537603355331557;-6.429762810827353;-2.8994761868243035
Callisto;2025-10-13 00:00:00.000;795.0;15.4927130709099;140117530.33711755;45087111.94385088;19567210.46599851;-6.988944814000504;37.06778503612182;9.94036485718285;-783467941.8464427;202414755.51925865;16788138.648153268;-5.106106670694479;-5.712303285282441;-1.8428979983615497
Callisto;2025-10-13 00:00:00.000;753.9873715427318;14.70424907348689;140117530.33711755;45087111.94385088;19567210.46599851;-6.988944814000504;37.06778503612182;9.94036485718285;-783467941.8464427;202414755.51925865;16788138.648153268;-5.106106670694479;-5.712303285282441;-1.8428979983615497
Callisto;2026-10-23 00:00:00.000;705.0;15.463351567877712;129738587.7209322;65985831.84528065;28625124.30459597;-18.142128948647443;28.610555716977807;20.04822740245461;-807792890.6528;-101203111.10826938;18592830.093329344;-5.1990920826142935;-6.7284336360762085;-3.74314209132548
Callisto;2026-10-23 00:00:00.000;677.3545082806851;15.426874808069131;129738587.7209322;65985831.84528065;28625124.30459597;-18.142128948647443;28.610555716977807;20.04822740245461;-807792890.6528;-101203111.10826938;18592830.093329344;-5.1990920826142935;-6.7284336360762085;-3.74314209132548
Callisto;2026-10-23 00:00:00.000;742.2022072114621;14.244592343205795;129738587.7209322;65985831.84528065;28625124.30459597;-18.142128948647443;28.610555716977807;20.04822740245461;-807792890.6528;-101203111.10826938;18592830.093329344;-5.1990920826142935;-6.7284336360762085;-3.74314209132548
Callisto;2026-11-07 00:00:00.000;690.0;14.97241301171645;139274360.4534961;94170313.8118702;40838391.14624378;-23.31383681561708;27.15073681813539;16.62985878824873;-807792890.6528;-101203111.10826938;18592830.093329344;-5.182165540502164;-6.934142610094097;-3.2441816428458865
Callisto;2026-11-07 00:00:00.000;713.8312282615772;13.96457039201129;139274360.4534961;94170313.8118702;40838391.14624378;-23.31383681561708;27.15073681813539;16.62985878824873;-807792890.6528;-101203111.10826938;18592830.093329344;-5.182165540502164;-6.934142610094097;-3.2441816428458865
Callisto;2026-11-07 00:00:00.000;734.5858501420452;13.608207130309577;139274360.4534961;94170313.8118702;40838391.14624378;-23.31383681561708;27.15073681813539;16.62985878824873;-807792890.6528;-101203111.10826938;18592830.093329344;-5.182165540502164;-6.934142610094097;-3.2441816428458865
Callisto;2026-11-07 00:00:00.000;690.0;14.972279801379084;139274360.4534961;94174747.58588368;40842668.224438086;-23.314858556441475;27.14995399830936;16.630006258914698;-807792890.6528;-101203111.10826938;18592830.093329344;-5.182060196044593;-6.934039158198112;-3.244234913323272
Callisto;2026-11-07 00:00:00.000;725.1619506291412;14.662497396903564;139274360.4534961;94174747.58588368;40842668.224438086;-23.314858556441475;27.14995399830936;16.630006258914698;-807792890.6528;-101203111.10826938;18592830.093329344;-5.182060196044593;-6.934039158198112;-3.244234913323272
Callisto;2026-11-07 00:00:00.000;665.6450877302796;13.642944616758609;139274360.4534961;94174747.58588368;40842668.224438086;-23.314858556441475;27.14995399830936;16.630006258914698;-807792890.6528;-101203111.10826938;18592830.093329344;-5.182060196044593;-6.934039158198112;-3.244234913323272
Callisto;2025-08-14 00:00:00.000;1020.0;16.48448635875213;117362834.24542512;-88024498.90532185;-38140001.05507559;15.132964848775314;32.536619161310185;13.574060647578056;-811636700.4411831;25756164.8383552;18116405.141626965;-0.7918729352631242;-6.320889477595495;-2.6562569595854315
Callisto;2025-08-14 00:00:00.000;1114.780319438158;16.33414911163803;117362834.24542512;-88024498.90532185;-38140001.05507559;15.132964848775314;32.536619161310185;13.574060647578056;-811636700.4411831;25756164.8383552;18116405.141626965;-0.7918729352631242;-6.320889477595495;-2.6562569595854315
Callisto;2025-08-29 00:00:00.000;990.0;15.149504270181538;136975918.93547118;-58080880.21889423;-25149241.23003428;9.703181796892355;34.168968708202264;14.869126322268968;-810922456.0943016;43054910.66529745;18062826.0352079;-1.365355982739403;-6.394088496057972;-2.7821127617344064
Callisto;2025-08-29 00:00:00.000;930.174914977114;14.319955192962722;136975918.93547118;-58080880.21889423;-25149241.23003428;9.703181796892355;34.168968708202264;14.869126322268968;-810922456.0943016;43054910.66529745;18062826.0352079;-1.365355982739403;-6.394088496057972;-2.7821127617344064
Callisto;2025-08-29 00:00:00.000;1040.4494179688973;14.86819787169014;136975918.93547118;-58080880.21889423;-25149241.23003428;9.703181796892355;34.168968708202264;14.869126322268968;-810922456.0943016;43054910.66529745;18062826.0352079;-1.365355982739403;-6.394088496057972;-2.7821127617344064
Callisto;2025-08-29 00:00:00.000;1005.0;14.609614248812054;136975918.93547118;-58080880.21889423;-25149241.23003428;9.593896618288928;34.51706103025374;14.102093814964888;-811636700.4411831;25756164.8383552;18116405.141626965;-1.023054513869741;-6.479349874560392;-2.6543802274861363
Callisto;2025-08-29 00:00:00.000;1025.00514460261;14.867314410131186;136975918.93547118;-58080880.21889423;-25149241.23003428;9.593896618288928;34.51706103025374;14.102093814964888;-811636700.4411831;25756164.8383552;18116405.141626965;-1.023054513869741;-6.479349874560392;-2.6543802274861363
Callisto;2025-08-29 00:00:00.000;1062.30096908177;13.627719903292672;136975918.93547118;-58080880.21889423;-25149241.23003428;9.593896618288928;34.51706103025374;14.102093814964888;-811636700.4411831;25756164.8383552;18116405.141626965;-1.023054513869741;-6.479349874560392;-2.6543802274861363
Callisto;2025-09-13 00:00:00.000;975.0;13.884321436964314;147721382.45869753;-24463665.18144538;-10583818.766663289;3.884461872058688;35.20632237097437;15.453145114164526;-810922456.0943016;43054910.66529745;18062826.0352079;-1.5093269141494077;-6.450395856978617;-2.832095317275965
Callisto;2025-09-13 00:00:00.000;976.1451749992788;15.014869066973048;147721382.45869753;-24463665.18144538;-10583818.766663289;3.884461872058688;35.20632237097437;15.453145114164526;-810922456.0943016;43054910.66529745;18062826.0352079;-1.5093269141494077;-6.450395856978617;-2.832095317275965
Callisto;2025-09-13 00:00:00.000;918.737673675845;14.37312725852349;147721382.45869753;-24463665.18144538;-10583818.766663289;3.884461872058688;35.20632237097437;15.453145114164526;-810922456.0943016;43054910.66529745;18062826.0352079;-1.5093269141494077;-6.450395856978617;-2.832095317275965
Callisto;2025-09-13 00:00:00.000;990.0;13.540795042420402;147721382.45869753;-24463665.18144538;-10583818.766663289;3.766312892341404;36.09594704347933;13.259727494096213;-811636700.4411831;25756164.8383552;18116405.141626965;-1.1637386200613826;-6.646209528630543;-2.4364650934705963
Callisto;2025-09-13 00:00:00.000;1079.5601855142486;14.415387564285172;147721382.45869753;-24463665.18144538;-10583818.766663289;3.766312892341404;36.09594704347933;13.259727494096213;-811636700.4411831;25756164.8383552;18116405.141626965;-1.1637386200613826;-6.646209528630543;-2.4364650934705963
Callisto;2025-09-13 00:00:00.000;936.813171463474;12.372051416995909;147721382.45869753;-24463665.18144538;-10583818.766663289;3.766312892341404;36.09594704347933;13.259727494096213;-811636700.4411831;25756164.8383552;18116405.141626965;-1.1637386200613826;-6.646209528630543;-2.4364650934705963
Callisto;2025-09-13 00:00:00.000;990.0;13.540082212664249;147715380.14018515;-24471811.387542;-10591922.601591423;3.768238013095973;36.09327389243237;13.26817807936053;-811636700.4411831;25756164.8383552;18116405.141626965;-1.1636922882830385;-6.6455533986009625;-2.437968776065925
Callisto;2025-09-13 00:00:00.000;959.4274895139492;12.41325176870606;147715380.14018515;-24471811.387542;-10591922.601591423;3.768238013095973;36.09327389243237;13.26817807936053;-811636700.4411831;25756164.8383552;18116405.141626965;-1.1636922882830385;-6.6455533986009625;-2.437968776065925
Callisto;2025-09-13 00:00:00.000;960.7941783416404;14.661361683635764;147715380.14018515;-24471811.387542;-10591922.601591423;3.768238013095973;36.09327389243237;13.26817807936053;-811636700.4411831;25756164.8383552;18116405.141626965;-1.1636922882830385;-6.6455533986009625;-2.437968776065925
Callisto;2025-08-14 00:00:00.000;940.8259294395468;16.116485392385165;117358554.45300278;-88026839.41942494;-38133303.69163996;15.481482033850014;31.44154841595842;15.6713132618887;-805477956.81033;96701148.0019384;17718746.085187018;-2.236009504048721;-6.004504378986404;-2.9670625023762844
Callisto;2025-08-14 00:00:00.000;970.0;16.490347172566047;117358554.45300278;-88026839.41942494;-38133303.69163996;15.414015092244345;31.73379942686985;15.116584725359026;-807281022.3738856;79492405.61790556;17797552.129781395;-1.886044735836078;-6.10834825736079;-2.884102073777086
Callisto;2025-08-14 00:00:00.000;875.5665054612269;16.362766837740427;117358554.45300278;-88026839.41942494;-38133303.69163996;15.414015092244345;31.73379942686985;15.116584725359026;-807281022.3738856;79492405.61790556;17797552.129781395;-1.886044735836078;-6.10834825736079;-2.884102073777086
Callisto;2025-08-14 00:00:00.000;979.0965932586408;15.349894344325916;117358554.45300278;-88026839.41942494;-38133303.69163996;15.414015092244345;31.73379942686985;15.116584725359026;-807281022.3738856;79492405.61790556;17797552.129781395;-1.886044735836078;-6.10834825736079;-2.884102073777086
Callisto;2025-08-29 00:00:00.000;940.0;15.68616682256572;136966892.93220302;-58088884.81311862;-25150148.899129763;9.885546286567363;32.710928307750386;17.801334519830185;-805477956.81033;96701148.0019384;17718746.085187018;-2.46986663052134;-5.978705680888879;-3.2813480223099494
Callisto;2025-08-29 00:00:00.000;900.7804765000076;16.57520821480667;136966892.93220302;-58088884.81311862;-25150148.899129763;9.885546286567363;32.710928307750386;17.801334519830185;-805477956.81033;96701148.0019384;17718746.085187018;-2.46986663052134;-5.978705680888879;-3.2813480223099494
Callisto;2025-08-29 00:00:00.000;879.2659813008426;16.198228319901876;136966892.93220302;-58088884.81311862;-25150148.899129763;9.885546286567363;32.710928307750386;17.801334519830185;-805477956.81033;96701148.0019384;17718746.085187018;-2.46986663052134;-5.978705680888879;-3.2813480223099494
Callisto;2025-08-29 00:00:00.000;955.0;14.899744049144676;136966892.93220302;-58088884.81311862;-25150148.899129763;9.846394803683893;33.25429757002303;16.76411436429148;-807281022.3738856;79492405.61790556;17797552.129781395;-2.1229185000360125;-6.141539157339184;-3.104227809825921
Callisto;2025-08-29 00:00:00.000;941.5093397271504;13.516975662519505;136966892.93220302;-58088884.81311862;-25150148.899129763;9.846394803683893;33.25429757002303;16.76411436429148;-807281022.3738856;79492405.61790556;17797552.129781395;-2.1229185000360125;-6.141539157339184;-3.104227809825921
Callisto;2025-08-29 00:00:00.000;867.9024397906439;14.558475270213908;136966892.93220302;-58088884.81311862;-25150148.899129763;9.846394803683893;33.25429757002303;16.76411436429148;-807281022.3738856;79492405.61790556;17797552.129781395;-2.1229185000360125;-6.141539157339184;-3.104227809825921
Callisto;2025-09-28 00:00:00.000;910.0;14.363518780648846;148839713.77972233;10693431.47038709;4659938.224669483;-1.71657282725093;37.348708729486766;10.355307672645086;-805477956.81033;96701148.0019384;17718746.085187018;-2.7091893638429845;-6.598995546248744;-1.863833395194305
Callisto;2025-09-28 00:00:00.000;995.4762657492772;14.309826574371284;148839713.77972233;10693431.47038709;4659938.224669483;-1.71657282725093;37.348708729486766;10.355307672645086;-805477956.81033;96701148.0019384;17718746.085187018;-2.7091893638429845;-6.598995546248744;-1.863833395194305
Callisto;2025-09-28 00:00:00.000;908.9717801250188;15.2446851449034;148839713.77972233;10693431.47038709;4659938.224669483;-1.71657282725093;37.348708729486766;10.355307672645086;-805477956.81033;96701148.0019384;17718746.085187018;-2.7091893638429845;-6.598995546248744;-1.863833395194305
Callisto;2025-09-28 00:00:00.000;925.0;13.849935967400976;148839713.77972233;10693431.47038709;4659938.224669483;-1.830132066079636;36.974768010605615;11.567036766832311;-807281022.3738856;79492405.61790556;17797552.129781395;-2.34300385514512;-6.610626434757715;-2.091543048799111
Callisto;2025-09-28 00:00:00.000;965.9512941875666;13.312688714425908;148839713.77972233;10693431.47038709;4659938.224669483;-1.830132066079636;36.974768010605615;11.567036766832311;-807281022.3738856;79492405.61790556;17797552.129781395;-2.34300385514512;-6.610626434757715;-2.091543048799111
Callisto;2025-09-28 00:00:00.000;874.0494719094377;15.10292660337809;148839713.77972233;10693431.47038709;4659938.224669483;-1.830132066079636;36.974768010605615;11.567036766832311;-807281022.3738856;79492405.61790556;17797552.129781395;-2.34300385514512;-6.610626434757715;-2.091543048799111
Callisto;2025-08-14 00:00:00.000;970.0;16.491889183600463;117360516.22731574;-88016321.40828541;-38132085.97186318;15.413102564990265;31.73425907929889;15.118393643169403;-807281022.3738856;79492405.61790556;17797552.129781395;-1.885940406201512;-6.1082021507898325;-2.8843377304366244
Callisto;2025-08-29 00:00:00.000;940.0;15.686012853305115;136974848.9823684;-58090656.33436465;-25154591.719046768;9.88494544492912;32.70860330425473;17.8031938329206;-805477956.81033;96701148.0019384;17718746.085187018;-2.470061961185076;-5.978588363283107;-3.2818715030558296
Callisto;2025-08-29 00:00:00.000;955.0;14.899544420908091;136974848.9823684;-58090656.33436465;-25154591.719046768;9.84583091419211;33.25209139602714;16.765902607943506;-807281022.3738856;79492405.61790556;17797552.129781395;-2.1231173659548395;-6.14145400801485;-3.1047286794738884
Callisto;2025-08-29 00:00:00.000;989.605464658005;14.135152325484508;136974848.9823684;-58090656.33436465;-25154591.719046768;9.84583091419211;33.25209139602714;16.765902607943506;-807281022.3738856;79492405.61790556;17797552.129781395;-2.1231173659548395;-6.14145400801485;-3.1047286794738884
Callisto;2025-08-29 00:00:00.000;980.302173521278;14.29844016668419;136974848.9823684;-58090656.33436465;-25154591.719046768;9.84583091419211;33.25209139602714;16.765902607943506;-807281022.3738856;79492405.61790556;17797552.129781395;-2.1231173659548395;-6.14145400801485;-3.1047286794738884
Callisto;2025-09-28 00:00:00.000;910.0;14.364654103688302;148831170.0871945;10684266.602542076;4658308.340037385;-1.7150809280582424;37.34975487261974;10.356932942180872;-805477956.81033;96701148.0019384;17718746.085187018;-2.709020000543926;-6.5987737008686125;-1.8640154877815207
Callisto;2025-09-28 00:00:00.000;953.4183072347546;15.134216490787516;148831170.0871945;10684266.602542076;4658308.340037385;-1.7150809280582424;37.34975487261974;10.356932942180872;-805477956.81033;96701148.0019384;17718746.085187018;-2.709020000543926;-6.5987737008686125;-1.8640154877815207
Callisto;2025-09-28 00:00:00.000;863.1810150853132;15.430100979157965;148831170.0871945;10684266.602542076;4658308.340037385;-1.7150809280582424;37.34975487261974;10.356932942180872;-805477956.81033;96701148.0019384;17718746.085187018;-2.709020000543926;-6.5987737008686125;-1.8640154877815207
Callisto;2025-09-28 00:00:00.000;925.0;13.850814637873311;148831170.0871945;10684266.602542076;4658308.340037385;-1.82866151515474;36.97560060496188;11.569222085352326;-807281022.3738856;79492405.61790556;17797552.129781395;-2.34283642750451;-6.610364864744539;-2.0918150295828317
Callisto;2025-09-28 00:00:00.000;999.3150017357708;14.935332052304007;148831170.0871945;10684266.602542076;4658308.340037385;-1.82866151515474;36.97560060496188;11.569222085352326;-807281022.3738856;79492405.61790556;17797552.129781395;-2.34283642750451;-6.610364864744539;-2.0918150295828317
Callisto;2025-09-28 00:00:00.000;923.2141409927088;14.82351790594384;148831170.0871945;10684266.602542076;4658308.340037385;-1.82866151515474;36.97560060496188;11.569222085352326;-807281022.3738856;79492405.61790556;17797552.129781395;-2.34283642750451;-6.610364864744539;-2.0918150295828317
Callisto;2025-09-28 00:00:00.000;925.0;13.85014464490464;148832104.0566235;10696152.97623402;4662391.729341753;-1.8305513573921488;36.975099282856;11.569557633625074;-807281022.3738856;79492405.61790556;17797552.129781395;-2.342812326155081;-6.610369556204751;-2.0919109725317626
Callisto;2025-09-28 00:00:00.000;963.861832722166;13.086210366190665;148832104.0566235;10696152.97623402;4662391.729341753;-1.8305513573921488;36.975099282856;11.569557633625074;-807281022.3738856;79492405.61790556;17797552.129781395;-2.342812326155081;-6.610369556204751;-2.0919109725317626
Callisto;2025-09-28 00:00:00.000;910.388136679843;13.15348965760588;148832104.0566235;10696152.97623402;4662391.729341753;-1.8305513573921488;36.975099282856;11.569557633625074;-807281022.3738856;79492405.61790556;17797552.129781395;-2.342812326155081;-6.610369556204751;-2.0919109725317626
Callisto;2025-08-14 00:00:00.000;863.9761743676743;15.844715150924989;117368744.24080168;-88026899.98118655;-38127555.73142387;15.479929892899747;31.44224254336992;15.669153560977492;-805477956.81033;96701148.0019384;17718746.085187018;-2.2362037597723203;-6.004811493843031;-2.966757835716716
Callisto;2025-08-14 00:00:00.000;970.0;16.49018440701803;117368744.24080168;-88026899.98118655;-38127555.73142387;15.412460524142505;31.734439550235884;15.114438832306291;-807281022.3738856;79492405.61790556;17797552.129781395;-1.8862319094885525;-6.108655092225192;-2.883793596015718
Callisto;2025-08-14 00:00:00.000;962.5305289674064;15.28023125537784;117368744.24080168;-88026899.98118655;-38127555.73142387;15.412460524142505;31.734439550235884;15.114438832306291;-807281022.3738856;79492405.61790556;17797552.129781395;-1.8862319094885525;-6.108655092225192;-2.883793596015718
Callisto;2025-08-14 00:00:00.000;1020.4243341155344;16.365137290726178;117368744.24080168;-88026899.98118655;-38127555.73142387;15.412460524142505;31.734439550235884;15.114438832306291;-807281022.3738856;79492405.61790556;17797552.129781395;-1.8862319094885525;-6.108655092225192;-2.883793596015718
Callisto;2025-08-29 00:00:00.000;940.0;15.688548767617895;136976507.05334362;-58079473.66685249;-25154869.518870533;9.883566893934454;32.70716244842708;17.807492658799156;-805477956.81033;96701148.0019384;17718746.085187018;-2.46995999437723;-5.97818627223018;-3.28260179318599
Callisto;2025-08-29 00:00:00.000;1014.1789514367142;15.273020851599396;136976507.05334362;-58079473.66685249;-25154869.518870533;9.883566893934454;32.70716244842708;17.807492658799156;-805477956.81033;96701148.0019384;17718746.085187018;-2.46995999437723;-5.97818627223018;-3.28260179318599
Callisto;2025-08-29 00:00:00.000;955.0;14.901486885654649;136976507.05334362;-58079473.66685249;-25154869.518870533;9.844493445951423;33.25098549126567;16.769824070794332;-807281022.3738856;79492405.61790556;17797552.129781395;-2.123030341887947;-6.14111061706597;-3.105392125624447
Callisto;2025-08-29 00:00:00.000;1016.3897953822612;14.775418832646071;136976507.05334362;-58079473.66685249;-25154869.518870533;9.844493445951423;33.25098549126567;16.769824070794332;-807281022.3738856;79492405.61790556;17797552.129781395;-2.123030341887947;-6.14111061706597;-3.105392125624447
Callisto;2025-08-29 00:00:00.000;941.8547613667058;15.97640670385304;136976507.05334362;-58079473.66685249;-25154869.518870533;9.844493445951423;33.25098549126567;16.769824070794332;-807281022.3738856;79492405.61790556;17797552.129781395;-2.123030341887947;-6.14111061706597;-3.105392125624447
Callisto;2025-09-28 00:00:00.000;910.0;14.362278064755191;148833073.86528584;10690763.196206696;4664805.282538975;-1.7163654372807355;37.347768568483104;10.3624406144712;-805477956.81033;96701148.0019384;17718746.085187018;-2.709024092214988;-6.598525347446862;-1.8650788357724883
Callisto;2025-09-28 00:00:00.000;951.3192945902648;13.058498387782778;148833073.86528584;10690763.196206696;4664805.282538975;-1.7163654372807355;37.347768568483104;10.3624406144712;-805477956.81033;96701148.0019384;17718746.085187018;-2.709024092214988;-6.598525347446862;-1.8650788357724883
Callisto;2025-09-28 00:00:00.000;887.0367734595083;13.57616486850793;148833073.86528584;10690763.196206696;4664805.282538975;-1.7163654372807355;37.347768568483104;10.3624406144712;-805477956.81033;96701148.0019384;17718746.085187018;-2.709024092214988;-6.598525347446862;-1.8650788357724883
Callisto;2025-09-28 00:00:00.000;925.0;13.848817658075346;148833073.86528584;10690763.196206696;4664805.282538975;-1.8299524329701649;36.97333913689332;11.574954078761106;-807281022.3738856;79492405.61790556;17797552.129781395;-2.3428425357655014;-6.610066341068218;-2.092921124340501
Callisto;2025-09-28 00:00:00.000;921.833775191415;12.603811001339968;148833073.86528584;10690763.196206696;4664805.282538975;-1.8299524329701649;36.97333913689332;11.574954078761106;-807281022.3738856;79492405.61790556;17797552.129781395;-2.3428425357655014;-6.610066341068218;-2.092921124340501
Callisto;2025-09-28 00:00:00.000;839.8950407141359;12.752058578873296;148833073.86528584;10690763.196206696;4664805.282538975;-1.8299524329701649;36.97333913689332;11.574954078761106;-807281022.3738856;79492405.61790556;17797552.129781395;-2.3428425357655014;-6.610066341068218;-2.092921124340501
Callisto;2025-08-14 00:00:00.000;894.2883152894032;15.944923124975436;117368134.03383474;-88029506.15540707;-38132976.58197058;15.480262664060282;31.441004360652197;15.67043743613432;-805477956.81033;96701148.0019384;17718746.085187018;-2.23624390367253;-6.00468889041747;-2.967052092368356
Callisto;2025-08-14 00:00:00.000;970.0;16.48988576619805;117368134.03383474;-88029506.15540707;-38132976.58197058;15.412806638541008;31.73323461746732;15.115711122499228;-807281022.3738856;79492405.61790556;17797552.129781395;-1.886274378875893;-6.108539239825475;-2.8840860524833536
Callisto;2025-08-14 00:00:00.000;970.2783297485026;15.696393939795083;117368134.03383474;-88029506.15540707;-38132976.58197058;15.412806638541008;31.73323461746732;15.115711122499228;-807281022.3738856;79492405.61790556;17797552.129781395;-1.886274378875893;-6.108539239825475;-2.8840860524833536
Callisto;2025-08-29 00:00:00.000;940.0;15.68745127041542;136971811.02305388;-58079981.83093791;-25148127.896796107;9.883973922824534;32.710233668265616;17.803274458684786;-805477956.81033;96701148.0019384;17718746.085187018;-2.469866612262125;-5.978564643329244;-3.2817127065611453
Callisto;2025-08-29 00:00:00.000;977.3805054289644;16.6151024457047;136971811.02305388;-58079981.83093791;-25148127.896796107;9.883973922824534;32.710233668265616;17.803274458684786;-805477956.81033;96701148.0019384;17718746.085187018;-2.469866612262125;-5.978564643329244;-3.2817127065611453
